tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,708,0,live,C1QBP,"COXPD33, GC1QBP, HABP1, SF2AP32, SF2p32, gC1Q-R, gC1qR, p32",complement C1q binding protein,"; complement component 1 Q subcomponent-binding protein, mitochondrial|ASF/SF2-associated protein p32|C1q globular domain-binding protein|complement component 1, q subcomponent binding protein|glycoprotein gC1qBP|hyaluronan-binding protein 1|mitochondrial matrix protein p32|p33|splicing factor SF2-associated protein",17p13.2,17,NC_000017.11,5432777,5439155,minus,6,601269
9606,Homo sapiens,91752,0,live,ZNF804A,C2orf10,zinc finger protein 804A,; zinc finger protein 804A,2q32.1,2,NC_000002.12,184598529,184939492,plus,4,612282
9606,Homo sapiens,1118,0,live,CHIT1,"CHI3, CHIT, CHITD",chitinase 1,; chitotriosidase-1|chitinase 1 (chitotriosidase)|plasma methylumbelliferyl tetra-N-acetylchitotetraoside hydrolase,1q32.1,1,NC_000001.11,203216079,203229673,minus,13,600031
9606,Homo sapiens,6362,0,live,CCL18,"AMAC-1, AMAC1, CKb7, DC-CK1, DCCK1, MIP-4, PARC, SCYA18",C-C motif chemokine ligand 18,"; C-C motif chemokine 18|CC chemokine PARC|CC chemokine ligand 18|alternative macrophage activation-associated CC chemokine 1|chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)|chemokine (C-C), dendritic|dendritic cell chemokine 1|macrophage inflammatory protein 4|pulmonary and activation-regulated chemokine|small inducible cytokine A18|small inducible cytokine subfamily A (Cys-Cys), member 18, pulmonary and activation-regulated",17q12,17,NC_000017.11,36064272,36072032,plus,3,603757
9606,Homo sapiens,728,0,live,C5AR1,"C5A, C5AR, C5R1, CD88",complement C5a receptor 1,; C5a anaphylatoxin chemotactic receptor 1|C5a anaphylatoxin receptor|C5a ligand|C5a-R|complement component 5 receptor 1|complement component 5a receptor 1,19q13.32,19,NC_000019.10,47309861,47322066,plus,3,113995
9606,Homo sapiens,653361,0,live,NCF1,"NCF1A, NOXO2, SH3PXD1A, p47phox",neutrophil cytosolic factor 1,"; neutrophil cytosol factor 1|47 kDa autosomal chronic granulomatous disease protein|47 kDa neutrophil oxidase factor|NADPH oxidase organizer 2|NCF-1|NCF-47K|SH3 and PX domain-containing protein 1A|neutrophil NADPH oxidase factor 1|neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)|nox organizer 2|nox-organizing protein 2|p47-phox",7q11.23,7,NC_000007.14,74773962,74789376,plus,11,608512
9606,Homo sapiens,2217,0,live,FCGRT,"FCRN, alpha-chain",Fc fragment of IgG receptor and transporter,"; IgG receptor FcRn large subunit p51|Fc fragment of IgG, receptor, transporter, alpha|FcRn alpha chain|IgG Fc fragment receptor transporter alpha chain|heavy chain of the major histocompatibility complex class I-like Fc receptor|immunoglobulin receptor, intestinal, heavy chain|major histocompatibility complex class I-like Fc receptor|neonatal Fc receptor|neonatal Fc-receptor for Ig|transmembrane alpha chain of the neonatal receptor",19q13.33,19,NC_000019.10,49512661,49526428,plus,7,601437
9606,Homo sapiens,6708,0,live,SPTA1,"EL2, HPP, HS3, SPH3, SPTA","spectrin alpha, erythrocytic 1","; spectrin alpha chain, erythrocytic 1|alpha-I spectrin|elliptocytosis 2|erythroid alpha-spectrin|spectrin alpha chain, erythrocyte",1q23.1,1,NC_000001.11,158610498,158686715,minus,53,182860
9606,Homo sapiens,9582,0,live,APOBEC3B,"A3B, APOBEC1L, ARCD3, ARP4, DJ742C19.2, PHRBNL, bK150C2.2",apolipoprotein B mRNA editing enzyme catalytic subunit 3B,"; DNA dC->dU-editing enzyme APOBEC-3B|apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B|cytidine deaminase|phorbolin 2|phorbolin 3|phorbolin-1-related protein|phorbolin-2/3|probable DNA dC->dU-editing enzyme APOBEC-3B",22q13.1,22,NC_000022.11,38982347,38992779,plus,8,607110
9606,Homo sapiens,3454,0,live,IFNAR1,"AVP, IFN-alpha-REC, IFNAR, IFNBR, IFRC",interferon alpha and beta receptor subunit 1,"; interferon alpha/beta receptor 1|CRF2-1|IFN-R-1|IFN-alpha/beta receptor 1|alpha-type antiviral protein|beta-type antiviral protein|cytokine receptor class-II member 1|cytokine receptor family 2 member 1|interferon (alpha, beta and omega) receptor 1|interferon receptor 1|interferon-alpha/beta receptor alpha chain|interferon-beta receptor 1|type I interferon receptor 1",21q22.11,21,NC_000021.9,33324443,33360361,plus,13,107450
9606,Homo sapiens,8766,0,live,RAB11A,YL8,"RAB11A, member RAS oncogene family","; ras-related protein Rab-11A|RAB 11A, member oncogene family|rab-11",15q22.31,15,NC_000015.10,65869491,65891989,plus,5,605570
9606,Homo sapiens,3562,0,live,IL3,"IL-3, MCGF, MULTI-CSF",interleukin 3,"; interleukin-3|P-cell stimulating factor|colony-stimulating factor, multiple|hematopoietic growth factor|mast-cell growth factor|multilineage-colony-stimulating factor|multipotential colony-stimulating factor",5q31.1,5,NC_000005.10,132060655,132063204,plus,5,147740
9606,Homo sapiens,6948,0,live,TCN2,"D22S676, D22S750, II, TC, TC II, TC-2, TC2, TCII",transcobalamin 2,; transcobalamin-2|macrocytic anemia|transcobalamin II|transcobalamin II; macrocytic anemia|vitamin B12-binding protein 2,22q12.2,22,NC_000022.11,30607083,30627271,plus,9,613441
9606,Homo sapiens,3587,0,live,IL10RA,"CD210, CD210a, CDW210A, HIL-10R, IL-10R1, IL10R",interleukin 10 receptor subunit alpha,"; interleukin-10 receptor subunit alpha|IL-10 receptor subunit alpha|IL-10R subunit 1|IL-10R subunit alpha|IL-10RA|interleukin 10 receptor, alpha|interleukin-10 receptor alpha chain|interleukin-10 receptor subunit 1",11q23.3,11,NC_000011.10,117986391,118003037,plus,8,146933
9606,Homo sapiens,5313,0,live,PKLR,"PK1, PKL, PKRL, RPK",pyruvate kinase L/R,"; pyruvate kinase PKLR|R-type/L-type pyruvate kinase|pyruvate kinase 1|pyruvate kinase isozyme R/L|pyruvate kinase isozymes L/R|pyruvate kinase isozymes R/L|pyruvate kinase type L|pyruvate kinase, liver and RBC|pyruvate kinase, liver and blood cell|red cell/liver pyruvate kinase",1q22,1,NC_000001.11,155289293,155301438,minus,12,609712
9606,Homo sapiens,824,0,live,CAPN2,"CANP2, CANPL2, CANPml, mCANP",calpain 2,"; calpain-2 catalytic subunit|CANP 2|M-calpain|calcium-activated neutral proteinase 2|calpain 2, (m/II) large subunit|calpain 2, large [catalytic] subunit|calpain 2, large subunit|calpain M-type|calpain, large polypeptide L2|millimolar-calpain",1q41,1,NC_000001.11,223701593,223776018,plus,22,114230
9606,Homo sapiens,10747,0,live,MASP2,"MAP19, MASP-2, MASP1P1, sMAP",mannan binding lectin serine peptidase 2,; mannan-binding lectin serine protease 2|MBL-associated plasma protein of 19 kD|MBL-associated serine protease 2|mannan-binding lectin serine peptidase 1 pseudogene 1|mannan-binding lectin serine protease 1 pseudogene 1|mannose-binding protein-associated serine protease 2|small MBL-associated protein,1p36.22,1,NC_000001.11,11026523,11047239,minus,12,605102
9606,Homo sapiens,3804,0,live,KIR2DL3,"CD158B2, CD158b, GL183, KIR-023GB, KIR-K7b, KIR-K7c, KIR2DL, KIR2DS5, KIRCL23, NKAT, NKAT2, NKAT2A, NKAT2B, p58","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3","; killer cell immunoglobulin-like receptor 2DL3|CD158 antigen-like family member B2|NKAT-2|killer cell immunoglobulin-like receptor two domains long cytoplasmic tail 3|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 5|killer inhibitory receptor cl 2-3|natural killer associated transcript 2|natural killer cell inhibitory receptor KIR2DL3|p58 NK receptor CL-6|p58 natural killer cell receptor clone CL-6|p58.2 MHC class-I specific NK receptor",19q13.42,19,NC_000019.10,54738513,54753052,plus,8,604938
9606,Homo sapiens,2220,0,live,FCN2,"EBP-37, FCNL, P35, ficolin-2",ficolin 2,; ficolin-2|37 kDa elastin-binding protein|L-ficolin|collagen/fibrinogen domain-containing protein 2|ficolin (collagen/fibrinogen domain containing lectin) 2 (hucolin)|ficolin B|ficolin-beta|serum lectin p35,9q34.3,9,NC_000009.12,134864062,134890506,plus,9,601624
9606,Homo sapiens,1644,0,live,DDC,AADC,dopa decarboxylase,; aromatic-L-amino-acid decarboxylase|dopa decarboxylase (aromatic L-amino acid decarboxylase),7p12.2-p12.1,7,NC_000007.14,50458436,50565460,minus,18,107930
9606,Homo sapiens,10333,0,live,TLR6,CD286,toll like receptor 6,; toll-like receptor 6,4p14,4,NC_000004.12,38823680,38857767,minus,6,605403
9606,Homo sapiens,7293,0,live,TNFRSF4,"ACT35, CD134, IMD16, OX40, TXGP1L",TNF receptor superfamily member 4,; tumor necrosis factor receptor superfamily member 4|ACT35 antigen|ATC35 antigen|CD134 antigen|OX40 antigen|OX40 cell surface antigen|OX40 homologue|OX40L receptor|TAX transcriptionally-activated glycoprotein 1 receptor|lymphoid activation antigene ACT35|tax-transcriptionally activated glycoprotein 1 receptor,1p36.33,1,NC_000001.11,1211326,1216812,minus,9,600315
9606,Homo sapiens,114609,0,live,TIRAP,"BACTS1, Mal, MyD88-2, wyatt",TIR domain containing adaptor protein,; toll/interleukin-1 receptor domain-containing adapter protein|MyD88 adapter-like protein|Toll-like receptor adaptor protein|adapter protein wyatt|adaptor protein Wyatt|toll-interleukin 1 receptor (TIR) domain containing adaptor protein,11q24.2,11,NC_000011.10,126283087,126294933,plus,6,606252
9606,Homo sapiens,2993,0,live,GYPA,"CD235a, GPA, GPErik, GPSAT, HGpMiV, HGpMiXI, HGpSta(C), MN, MNS, PAS-2",glycophorin A (MNS blood group),"; glycophorin-A|MN sialoglycoprotein|Mi.V glycoprotein (24 AA)|erythroid-lineage-specific membrane sialoglycoprotein|glycophorin A (MN blood group)|glycophorin A, GPA|glycophorin Erik|glycophorin MiI|glycophorin MiV|glycophorin SAT|glycophorin Sta type C|recombinant glycophorin A-B Miltenberger-DR|sialoglycoprotein alpha",4q31.21,4,NC_000004.12,144109303,144140854,minus,8,617922
9606,Homo sapiens,3594,0,live,IL12RB1,"CD212, IL-12R-BETA1, IL12RB, IMD30",interleukin 12 receptor subunit beta 1,"; interleukin-12 receptor subunit beta-1|IL-12 receptor beta component|IL-12 receptor subunit beta-1|IL-12R subunit beta-1|cluster of differentiation 212|interleukin 12 receptor, beta 1|interleukin-12 receptor beta-1 chain",19p13.11,19,NC_000019.10,18058994,18099027,minus,20,601604
9606,Homo sapiens,493,0,live,ATP2B4,"ATP2B2, MXRA1, PMCA4, PMCA4b, PMCA4x",ATPase plasma membrane Ca2+ transporting 4,"; plasma membrane calcium-transporting ATPase 4|ATPase, Ca++ transporting, plasma membrane 4|matrix-remodeling-associated protein 1|sarcolemmal calcium pump",1q32.1,1,NC_000001.11,203626787,203744081,plus,23,108732
9606,Homo sapiens,7167,0,live,TPI1,"HEL-S-49, TIM, TPI, TPID",triosephosphate isomerase 1,; triosephosphate isomerase|epididymis secretory protein Li 49|methylglyoxal synthase|triose-phosphate isomerase,12p13.31,12,NC_000012.12,6866834,6870948,plus,7,190450
9606,Homo sapiens,2869,0,live,GRK5,"FP2025, GPRK5",G protein-coupled receptor kinase 5,; G protein-coupled receptor kinase 5|g protein-coupled receptor kinase GRK5,10q26.11,10,NC_000010.11,119207571,119459745,plus,16,600870
9606,Homo sapiens,6710,0,live,SPTB,"EL3, HS2, HSPTB1, SPH2","spectrin beta, erythrocytic","; spectrin beta chain, erythrocytic|Sp beta|beta-I spectrin|membrane cytoskeletal protein|spectrin beta Tandil|spectrin beta chain, erythrocyte",14q23.3,14,NC_000014.9,64744106,64879907,minus,38,182870
9606,Homo sapiens,10578,0,live,GNLY,"D2S69E, LAG-2, LAG2, NKG5, TLA519",granulysin,; granulysin|T-cell activation protein 519|T-lymphocyte activation gene 519|lymphocyte-activation gene 2|lymphokine LAG-2,2p11.2,2,NC_000002.12,85694294,85698854,plus,6,188855
9606,Homo sapiens,259197,0,live,NCR3,"1C7, CD337, LY117, MALS, NKp30",natural cytotoxicity triggering receptor 3,; natural cytotoxicity triggering receptor 3|NK-p30|activating NK-A1 receptor|activating natural killer receptor p30|lymphocyte antigen 117|natural killer cell p30-related protein,6p21.33,6,NC_000006.12,31588895,31593024,minus,6,611550
9606,Homo sapiens,3903,0,live,LAIR1,"CD305, LAIR-1",leukocyte associated immunoglobulin like receptor 1,; leukocyte-associated immunoglobulin-like receptor 1|immunoglobulin heavy chain variable region|leukocyte-associated Ig-like receptor 1,19q13.42,19,NC_000019.10,54351384,54370556,minus,12,602992
9606,Homo sapiens,3998,0,live,LMAN1,"ERGIC-53, ERGIC53, F5F8D, FMFD1, MCFD1, MR60, gp58","lectin, mannose binding 1",; protein ERGIC-53|ER-Golgi intermediate compartment 53 kDa protein|endoplasmic reticulum-golgi intermediate compartment protein 53|intracellular mannose-specific lectin MR60,18q21.32,18,NC_000018.10,59327823,59359265,minus,13,601567
9606,Homo sapiens,23765,0,live,IL17RA,"CANDF5, CD217, CDw217, IL-17RA, IL17R, IMD51, hIL-17R",interleukin 17 receptor A,; interleukin-17 receptor A|IL-17 receptor A,22q11.1,22,NC_000022.11,17084959,17115694,plus,13,605461
9606,Homo sapiens,3046,0,live,HBE1,HBE,hemoglobin subunit epsilon 1,"; hemoglobin subunit epsilon|epsilon globin|hemoglobin epsilon chain|hemoglobin, epsilon 1",11p15.4,11,NC_000011.10,5268345,5269945,minus,3,142100
9606,Homo sapiens,2936,0,live,GSR,"GR, HEL-75, HEL-S-122m",glutathione-disulfide reductase,"; glutathione reductase, mitochondrial|GRase|epididymis luminal protein 75|epididymis secretory sperm binding protein Li 122m|glutathione S-reductase",8p12,8,NC_000008.11,30678061,30727999,minus,13,138300
9606,Homo sapiens,7919,0,live,DDX39B,"BAT1, D6S81E, UAP56",DExD-box helicase 39B,; spliceosome RNA helicase DDX39B|56 kDa U2AF65-associated protein|ATP-dependent RNA helicase p47|DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B|DEAD-box helicase 39B|HLA-B-associated transcript 1 protein|nuclear RNA helicase (DEAD family)|spliceosome RNA helicase BAT1,6p21.33,6,NC_000006.12,31530226,31542003,minus,11,142560
9606,Homo sapiens,3810,0,live,KIR2DS5,"CD158G, NKAT9","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5","; killer cell immunoglobulin-like receptor 2DS5|CD158 antigen-like family member G|NKAT-9|killer Ig receptor|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 5|natural killer cell inhibitory receptor|natural killer-associated transcript 9",19q13.4,19,,,,,,604956
9606,Homo sapiens,6349,0,live,CCL3L1,"464.2, D17S1718, G0S19-2, LD78, LD78-beta(1-70), LD78BETA, MIP1AP, SCYA3L, SCYA3L1",C-C motif chemokine ligand 3 like 1,; C-C motif chemokine 3-like 1|G0/G1 switch regulatory protein 19-2|chemokine (C-C motif) ligand 3-like 1|small inducible cytokine A3-like 1|tonsillar lymphocyte LD78 beta protein,17q21.1,17,,,,,,601395
9606,Homo sapiens,2994,0,live,GYPB,"CD235b, GPB, GYP, GYPA, MNS, PAS-3, SS",glycophorin B (MNS blood group),"; glycophorin-B|GYPB-A fusion|GYPB-A-B fusion|GYPB/GYPA fusion|SS-active sialoglycoprotein|Ss blood group|blood group system MNSs, Mur-like|blood group system MNSs, St(a) type E|blood group system MNSs, St(a) type F|glycophorin A|glycophorin B blood group antigen|glycophorin B, blood group system Ss, S, Mit+|glycophorin B/glycophorin A fusion protein|glycophorin Hop|hybrid glycophorin Kip|sialoglycoprotein delta",4q31.21,4,NC_000004.12,143995172,144021861,minus,8,617923
9606,Homo sapiens,57292,0,live,KIR2DL5A,"CD158F, KIR2DL5, KIR2DL5.1, KIR2DL5.3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A","; killer cell immunoglobulin-like receptor 2DL5A|killer cell immunoglobulin-like receptor KIR2DL5A|killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 5|killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 5A",19p13.3,19,,,,,,605305
9606,Homo sapiens,3588,0,live,IL10RB,"CDW210B, CRF2-4, CRFB4, D21S58, D21S66, IL-10R2",interleukin 10 receptor subunit beta,"; interleukin-10 receptor subunit beta|IL-10 receptor subunit beta|IL-10R subunit 2|IL-10R subunit beta|IL-10RB|cytokine receptor class-II CRF2-4|cytokine receptor class-II member 4|cytokine receptor family 2 member 4|cytokine receptor family II, member 4|interleukin 10 receptor, beta|interleukin-10 receptor subunit 2",21q22.11,21,NC_000021.9,33266367,33297221,plus,7,123889
9606,Homo sapiens,6964,0,live,TRD,"TCRD, TCRDV1@, TRD",T cell receptor delta locus,"T-cell antigen receptor, delta polypeptide|T-cell receptor, delta (V,D,J,C)|TCRD, TRD@",14q11.2,14,NC_000014.9,22422546,22466577,plus,0,
9606,Homo sapiens,1154,0,live,CISH,"BACTS2, CIS, CIS-1, G18, SOCS",cytokine inducible SH2 containing protein,; cytokine-inducible SH2-containing protein|cytokine-inducible inhibitor of signaling type 1B|suppressor of cytokine signaling,3p21.2,3,NC_000003.12,50606454,50611774,minus,4,602441
9606,Homo sapiens,3808,0,live,KIR2DS3,NKAT7,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3","; killer cell immunoglobulin-like receptor 2DS3|MHC class I NK cell receptor|NKAT-7|killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 3|natural killer cell inhibitory receptor|natural killer-associated transcript 7",19q13.4,19,,,,,,604954
9606,Homo sapiens,2995,0,live,GYPC,"CD236, CD236R, GE, GE:GPC:GPD:GYPD, GPC, GPD, GYPD, PAS-2, PAS-2'",glycophorin C (Gerbich blood group),; glycophorin-C|glycoconnectin|glycophorin-D|glycoprotein beta|sialoglycoprotein D,2q14.3,2,NC_000002.12,126655935,126696675,plus,6,110750
9606,Homo sapiens,6853,0,live,SYN1,"MRX50a, SYN1b, SYNI, SYN1",synapsin I,; synapsin-1|brain protein 4.1|synapsin Ib,Xp11.3-p11.23,X,NC_000023.11,47571901,47619857,minus,13,313440
9606,Homo sapiens,5298,0,live,PI4KB,"NPIK, PI4K-BETA, PI4K92ETA, PI4KIII, PI4KIIIBETA, PIK4CB, PI4KB",phosphatidylinositol 4-kinase beta,"; phosphatidylinositol 4-kinase beta|PtdIns 4-kinase beta|phosphatidylinositol 4-kinase, catalytic, beta|phosphatidylinositol 4-kinase, wortmannin-sensitive|type III phosphatidylinositol 4-kinase beta",1q21.3,1,NC_000001.11,151291797,151327715,minus,15,602758
9606,Homo sapiens,489,0,live,ATP2A3,SERCA3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3,"; sarcoplasmic/endoplasmic reticulum calcium ATPase 3|ATPase, Ca(2+)-transporting, ubiquitous|ATPase, Ca++ transporting, ubiquitous|SR Ca(2+)-ATPase 3|adenosine triphosphatase, calcium|calcium pump 3|calcium-translocating P-type ATPase|sarco/endoplasmic reticulum Ca2+ -ATPase",17p13.2,17,NC_000017.11,3923869,3964464,minus,25,601929
9606,Homo sapiens,6965,0,live,TRG,"TCRG@, TRG",T cell receptor gamma locus,"T-cell antigen receptor, gamma polypeptide|T-cell rearranging gene, gamma|T-cell receptor, gamma cluster|TCRG, TRG@",7p14.1,7,NC_000007.14,38240024,38368055,minus,0,
9606,Homo sapiens,3957,0,live,LGALS2,HL14,galectin 2,"; galectin-2|S-Lac lectin 2|beta-galactoside-binding lectin L-14-II|gal-2|lactose-binding lectin 2|lectin, galactoside-binding, soluble, 2",22q13.1,22,NC_000022.11,37570248,37580087,minus,4,150571
9606,Homo sapiens,54407,0,live,SLC38A2,"ATA2, PRO1068, SAT2, SNAT2",solute carrier family 38 member 2,; sodium-coupled neutral amino acid transporter 2|amino acid transporter 2|amino acid transporter A2|protein 40-9-1|system A amino acid transporter 2|system A transporter 1|system N amino acid transporter 2,12q13.11,12,NC_000012.12,46358188,46372774,minus,16,605180
9606,Homo sapiens,8876,0,live,VNN1,"HDLCQ8, Tiff66",vanin 1,; pantetheinase|pantetheine hydrolase|vannin 1|vascular non-inflammatory molecule 1,6q23.2,6,NC_000006.12,132680849,132714055,minus,7,603570
9606,Homo sapiens,91662,0,live,NLRP12,"CLR19.3, FCAS2, NALP12, PAN6, PYPAF7, RNO, RNO2",NLR family pyrin domain containing 12,"; NACHT, LRR and PYD domains-containing protein 12|PYRIN-containing APAF1-like protein 7|monarch 1|nucleotide-binding oligomerization domain, leucine rich repeat and pyrin domain containing 12|regulated by nitric oxide",19q13.42,19,NC_000019.10,53793584,53824403,minus,12,609648
9606,Homo sapiens,7916,0,live,PRRC2A,"BAT2, D6S51, D6S51E, G2",proline rich coiled-coil 2A,; protein PRRC2A|HLA-B-associated transcript 2|large proline-rich protein BAT2|proline-rich and coiled-coil-containing protein 2A|protein G2,6p21.33,6,NC_000006.12,31620715,31637780,plus,31,142580
9606,Homo sapiens,1271,0,live,CNTFR,,ciliary neurotrophic factor receptor,; ciliary neurotrophic factor receptor subunit alpha|CNTF receptor subunit alpha|CNTFR-alpha,9p13.3,9,NC_000009.12,34551432,34590386,minus,14,118946
9606,Homo sapiens,83416,0,live,FCRL5,"BXMAS1, CD307, CD307e, FCRH5, IRTA2, PRO820",Fc receptor like 5,; Fc receptor-like protein 5|fc receptor homolog 5|fcR-like protein 5|immune receptor translocation-associated protein 2|immunoglobulin superfamily receptor translocation associated 2 (IRTA2),1q23.1,1,NC_000001.11,157513377,157552533,minus,17,605877
9606,Homo sapiens,6341,0,live,SCO1,SCOD1,synthesis of cytochrome C oxidase 1,"; protein SCO1 homolog, mitochondrial|SCO cytochrome c oxidase assembly protein 1|SCO cytochrome oxidase deficient homolog 1|SCO1, cytochrome c oxidase assembly protein",17p13.1,17,NC_000017.11,10672474,10697533,minus,6,603644
9606,Homo sapiens,81539,0,live,SLC38A1,"ATA1, NAT2, SAT1, SNAT1",solute carrier family 38 member 1,; sodium-coupled neutral amino acid transporter 1|N-system amino acid transporter 2|amino acid transporter A1|amino acid transporter system A1|system A amino acid transporter 1|system N amino acid transporter 1,12q13.11,12,NC_000012.12,46183063,46269149,minus,22,608490
9606,Homo sapiens,9103,0,live,FCGR2C,"CD32, CD32C, CDW32, FCG2, FCRIIC, IGFR2",Fc fragment of IgG receptor IIc (gene/pseudogene),"; low affinity immunoglobulin gamma Fc region receptor II-c|Fc fragment of IgG, low affinity IIc, receptor for (CD32)|Fc gamma receptor IIC|IgG Fc receptor II-c|fc-gamma-RIIc|immunoglobulin G Fc receptor II-c",1q23.3,1,NC_000001.11,161581339,161601220,plus,7,612169
9606,Homo sapiens,10690,0,live,FUT9,Fuc-TIX,fucosyltransferase 9,"; alpha-(1,3)-fucosyltransferase 9|fucT-IX|fucosyltransferase 9 (alpha (1,3) fucosyltransferase)|fucosyltransferase IX|galactoside 3-L-fucosyltransferase",6q16.1,6,NC_000006.12,96015974,96215612,plus,5,606865
9606,Homo sapiens,121665,0,live,SPPL3,"IMP2, MDHV1887, PRO4332, PSH1, PSL4",signal peptide peptidase like 3,; signal peptide peptidase-like 3|SPP-like 3|intramembrane protease 2|presenilin homologous protein 1|presenilin-like protein 4,12q24.31,12,NC_000012.12,120762510,120904358,minus,12,608240
9606,Homo sapiens,91862,0,live,MARVELD3,"MARVD3, MRVLDC3",MARVEL domain containing 3,; MARVEL domain-containing protein 3|MARVEL (membrane-associating) domain containing 3,16q22.2,16,NC_000016.10,71626180,71641965,plus,5,614094
9606,Homo sapiens,83986,0,live,FAM234A,"C16orf9, ITFG3, gs19",family with sequence similarity 234 member A,; protein FAM234A|integrin alpha FG-GAP repeat containing 3|protein ITFG3,16p13.3,16,NC_000016.10,234546,269943,plus,19,
9606,Homo sapiens,284889,0,live,MIF-AS1,MIF-AS,MIF antisense RNA 1,,22q11.23,22,NC_000022.11,23893710,23898930,minus,3,
9606,Homo sapiens,256892,0,live,OR51F1,"OR11-21P, OR51F1",olfactory receptor family 51 subfamily F member 1 (gene/pseudogene),"; olfactory receptor 51F1|olfactory receptor OR11-21 pseudogene|olfactory receptor, family 51, subfamily F, member 1 pseudogene",11p15.4,11,NC_000011.10,4768979,4769938,minus,1,
