tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,3604,0,live,TNFRSF9,"4-1BB, CD137, CDw137, ILA",TNF receptor superfamily member 9,"; tumor necrosis factor receptor superfamily member 9|4-1BB ligand receptor|CD137 antigen|T cell antigen ILA|T-cell antigen 4-1BB homolog|homolog of mouse 4-1BB|induced by lymphocyte activation (ILA)|interleukin-activated receptor, homolog of mouse Ly63|receptor protein 4-1BB",1p36.23,1,NC_000001.11,7915871,7941607,minus,9,602250
9606,Homo sapiens,4751,0,live,NEK2,"HsPK21A, NLK1, PPP1R111, RP67, NEK2",NIMA related kinase 2,"; serine/threonine-protein kinase Nek2|NIMA (never in mitosis gene a)-related kinase 2|nimA-like protein kinase 1|nimA-related protein kinase 2|protein phosphatase 1, regulatory subunit 111",1q32.3,1,NC_000001.11,211658256,211675630,minus,9,604043
9606,Homo sapiens,3561,0,live,IL2RG,"CD132, CIDX, IL-2RG, IMD4, P64, SCIDX, SCIDX1",interleukin 2 receptor subunit gamma,"; cytokine receptor common subunit gamma|CD132 antigen|IL-2 receptor subunit gamma|IL-2R subunit gamma|common cytokine receptor gamma chain|gammaC|interleukin 2 receptor, gamma|nonfunctional common cytokine receptor gamma chain",Xq13.1,X,NC_000023.11,71107404,71111631,minus,8,308380
9606,Homo sapiens,1215,0,live,CMA1,"CYH, MCT1, chymase",chymase 1,"; chymase|alpha-chymase|chymase 1 preproprotein transcript E|chymase 1 preproprotein transcript I|chymase 1, mast cell|chymase, heart|chymase, mast cell|mast cell protease I",14q12,14,NC_000014.9,24505353,24508265,minus,5,118938
9606,Homo sapiens,4938,0,live,OAS1,"E18/E16, IFI-4, OIAS, OIASI",2'-5'-oligoadenylate synthetase 1,"; 2'-5'-oligoadenylate synthase 1|(2-5')oligo(A) synthase 1|2',5'-oligo A synthetase 1|2'-5'-oligoadenylate synthetase 1, 40/46kDa|2'-5'-oligoisoadenylate synthetase 1|2-5A synthase 1|2-5A synthetase 1|E16 (2'-5') oligo A synthetase",12q24.13,12,NC_000012.12,112906777,112933219,plus,8,164350
9606,Homo sapiens,3959,0,live,LGALS3BP,"90K, BTBD17B, CyCAP, M2BP, MAC-2-BP, TANGO10B, gp90",galectin 3 binding protein,; galectin-3-binding protein|L3 antigen|MAC2BP|Mac-2-binding protein|basement membrane autoantigen p105|lectin galactoside-binding soluble 3-binding protein|mac-2 BP|serum protein 90K|transport and golgi organization 10 homolog B|tumor-associated antigen 90K,17q25.3,17,NC_000017.11,78971255,78979923,minus,6,600626
9606,Homo sapiens,6383,0,live,SDC2,"CD362, HSPG, HSPG1, SYND2",syndecan 2,"; syndecan-2|cell surface-associated heparan sulfate proteoglycan 1|fibroglycan|heparan sulfate proteoglycan 1, cell surface-associated|heparan sulfate proteoglycan core protein|syndecan proteoglycan 2",8q22.1,8,NC_000008.11,96493601,96611790,plus,9,142460
9606,Homo sapiens,1230,0,live,CCR1,"CD191, CKR-1, CKR1, CMKBR1, HM145, MIP1aR, SCYAR1",C-C motif chemokine receptor 1,; C-C chemokine receptor type 1|C-C CKR-1|CC-CKR-1|CCR-1|LD78 receptor|MIP-1alpha-R|RANTES receptor|RANTES-R|chemokine (C-C motif) receptor 1|macrophage inflammatory protein 1-alpha receptor,3p21.31,3,NC_000003.12,46201711,46208313,minus,2,601159
9606,Homo sapiens,3609,0,live,ILF3,"CBTF, DRBF, DRBP76, MMP4, MPHOSPH4, MPP4, MPP4110, NF-AT-90, NF110, NF110b, NF90, NF90a, NF90b, NF90c, NF90ctv, NFAR, NFAR-1, NFAR-2, NFAR110, NFAR2, NFAR90, TCP110, TCP80",interleukin enhancer binding factor 3,"; interleukin enhancer-binding factor 3|M phase phosphoprotein 4, nuclear factor associated with DS RNA|M-phase phosphoprotein 4|double-stranded RNA-binding protein, 76 kD|dsRNA binding protein NFAR-2/MPP4|interleukin enhancer binding factor 3, 90kD|interleukin enhancer binding factor 3, 90kDa|nuclear factor associated with dsRNA|nuclear factor of activated T-cells 110 kDa|nuclear factor of activated T-cells 90 kDa|nuclear factor of activated T-cells, 90 kD|translational control protein 80",19p13.2,19,NC_000019.10,10654261,10692419,plus,23,603182
9606,Homo sapiens,939,0,live,CD27,"S152, S152. LPFS2, T14, TNFRSF7, Tp55",CD27 molecule,"; CD27 antigen|CD27L receptor|T cell activation antigen S152|T-cell activation antigen CD27|tumor necrosis factor receptor superfamily, member 7",12p13.31,12,NC_000012.12,6444867,6451718,plus,6,186711
9606,Homo sapiens,10333,0,live,TLR6,CD286,toll like receptor 6,; toll-like receptor 6,4p14,4,NC_000004.12,38823680,38857767,minus,6,605403
9606,Homo sapiens,3183,0,live,HNRNPC,"C1, C2, HNRNP, HNRPC, SNRPC",heterogeneous nuclear ribonucleoprotein C,; heterogeneous nuclear ribonucleoproteins C1/C2|heterogeneous nuclear ribonucleoprotein C (C1/C2)|hnRNP C1/C2|nuclear ribonucleoprotein particle C1 protein|nuclear ribonucleoprotein particle C2 protein,14q11.2,14,NC_000014.9,21209136,21269479,minus,10,164020
9606,Homo sapiens,10410,0,live,IFITM3,"1-8U, DSPA2b, IP15",interferon induced transmembrane protein 3,; interferon-induced transmembrane protein 3|dispanin subfamily A member 2b|interferon-inducible protein 1-8U,11p15.5,11,NC_000011.10,319676,320860,minus,2,605579
9606,Homo sapiens,8767,0,live,RIPK2,"CARD3, CARDIAK, CCK, GIG30, RICK, RIP2",receptor interacting serine/threonine kinase 2,; receptor-interacting serine/threonine-protein kinase 2|CARD-carrying kinase|CARD-containing IL-1 beta ICE-kinase|CARD-containing interleukin-1 beta-converting enzyme (ICE)-associated kinase|RIP-2|growth-inhibiting gene 30|receptor-interacting protein (RIP)-like interacting caspase-like apoptosis regulatory protein (CLARP) kinase|receptor-interacting protein 2|tyrosine-protein kinase RIPK2,8q21.3,8,NC_000008.11,89757783,89791064,plus,12,603455
9606,Homo sapiens,7177,0,live,TPSAB1,"TPS1, TPS2, TPSB1, TPSB2, Tryptase-2",tryptase alpha/beta 1,; tryptase alpha/beta-1|Tryptase II|Tryptase beta-2|epididymis secretory sperm binding protein|mast cell alpha II tryptase|mast cell beta I tryptase|tryptase alpha II|tryptase alpha-1|tryptase beta I|tryptase beta-1|tryptase-1|tryptase-I|tryptase-III,16p13.3,16,NC_000016.10,1240705,1242554,plus,6,191080
9606,Homo sapiens,4360,0,live,MRC1,"CD206, CLEC13D, CLEC13DL, MMRL1, bA541I19.1, hMR, MRC1",mannose receptor C-type 1,"; macrophage mannose receptor 1|C-type lectin domain family 13 member D|human mannose receptor|macrophage mannose receptor 1-like protein 1|mannose receptor, C type 1-like 1",10p12.33,10,NC_000010.11,17809348,17911164,plus,30,153618
9606,Homo sapiens,10146,0,live,G3BP1,"G3BP, HDH-VIII",G3BP stress granule assembly factor 1,; ras GTPase-activating protein-binding protein 1|ATP-dependent DNA helicase VIII|DNA helicase VIII|G3BP-1|GAP SH3 domain-binding protein 1|GAP binding protein|GTPase activating protein (SH3 domain) binding protein 1|Ras-GTPase-activating protein SH3-domain-binding protein|RasGAP-associated endoribonuclease G3BP,5q33.1,5,NC_000005.10,151771954,151812785,plus,12,608431
9606,Homo sapiens,6373,0,live,CXCL11,"H174, I-TAC, IP-9, IP9, SCYB11, SCYB9B, b-R1",C-X-C motif chemokine ligand 11,"; C-X-C motif chemokine 11|beta-R1|chemokine (C-X-C motif) ligand 11|interferon gamma-inducible protein 9|interferon-inducible T-cell alpha chemoattractant|small inducible cytokine B11|small inducible cytokine subfamily B (Cys-X-Cys), member 11|small inducible cytokine subfamily B (Cys-X-Cys), member 9B",4q21.1,4,NC_000004.12,76033682,76036070,minus,4,604852
9606,Homo sapiens,5094,0,live,PCBP2,"HNRNPE2, HNRPE2, hnRNP-E2",poly(rC) binding protein 2,; poly(rC)-binding protein 2|alpha-CP2|epididymis secretory sperm binding protein|heterogeneous nuclear ribonucleoprotein E2|heterogenous nuclear ribonucleoprotein E2|hnRNP E2,12q13.13,12,NC_000012.12,53452102,53481162,plus,15,601210
9606,Homo sapiens,28514,0,live,DLL1,"DELTA1, DL1, Delta",delta like canonical Notch ligand 1,; delta-like protein 1|H-Delta-1|drosophila Delta homolog 1|epididymis secretory sperm binding protein,6q27,6,NC_000006.12,170282200,170291078,minus,11,606582
9606,Homo sapiens,494327,0,live,MIR378A,"MIR378, MIRN378, hsa-mir-378, hsa-mir-378a, miRNA378",microRNA 378a,microRNA 378,5q32,5,NC_000005.10,149732825,149732890,plus,1,611957
9606,Homo sapiens,5740,0,live,PTGIS,"CYP8, CYP8A1, PGIS, PTGI",prostaglandin I2 synthase,"; prostacyclin synthase|cytochrome P450, family 8, subfamily A, polypeptide 1|prostaglandin I2 (prostacyclin) synthase",20q13.13,20,NC_000020.11,49503874,49568137,minus,10,601699
9606,Homo sapiens,4218,0,live,RAB8A,"MEL, RAB8","RAB8A, member RAS oncogene family",; ras-related protein Rab-8A|mel transforming oncogene (RAB8 homolog)|mel transforming oncogene (derived from cell line NK14)|mel transforming oncogene (derived from cell line NK14)- RAB8 homolog|oncogene c-mel|ras-associated protein RAB8,19p13.11,19,NC_000019.10,16111889,16134234,plus,8,165040
9606,Homo sapiens,64714,0,live,PDIA2,"PDA2, PDI, PDIP, PDIR",protein disulfide isomerase family A member 2,"; protein disulfide-isomerase A2|Rho GDP dissociation inhibitor gamma|pancreas-specific protein disulfide isomerase|pancreatic protein disulfide isomerase|protein disulfide isomerase, pancreatic|protein disulfide isomerase-associated 2",16p13.3,16,NC_000016.10,283164,287215,plus,11,608012
9606,Homo sapiens,1656,0,live,DDX6,"HLR2, IDDILF, P54, RCK",DEAD-box helicase 6,"; probable ATP-dependent RNA helicase DDX6|ATP-dependent RNA helicase p54|DEAD (Asp-Glu-Ala-Asp) box helicase 6|DEAD (Asp-Glu-Ala-Asp) box polypeptide 6|DEAD box protein 6|DEAD box-6|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 6 (RNA helicase, 54kD)|oncogene RCK",11q23.3,11,NC_000011.10,118747763,118791696,minus,16,600326
9606,Homo sapiens,27044,0,live,SND1,"TDRD11, Tudor-SN, p100",staphylococcal nuclease and tudor domain containing 1,; staphylococcal nuclease domain-containing protein 1|EBNA2 coactivator p100|testis tissue sperm-binding protein Li 82P|tudor domain-containing protein 11,7q32.1,7,NC_000007.14,127652145,128092593,plus,25,602181
9606,Homo sapiens,8519,0,live,IFITM1,"9-27, CD225, DSPA2a, IFI17, LEU13",interferon induced transmembrane protein 1,; interferon-induced transmembrane protein 1|dispanin subfamily A member 2a|interferon-induced protein 17|interferon-inducible protein 9-27|leu-13 antigen,11p15.5,11,NC_000011.10,314040,315272,plus,2,604456
9606,Homo sapiens,3187,0,live,HNRNPH1,"HNRPH, HNRPH1, hnRNPH",heterogeneous nuclear ribonucleoprotein H1,; heterogeneous nuclear ribonucleoprotein H|epididymis secretory sperm binding protein|heterogeneous nuclear ribonucleoprotein H1 (H),5q35.3,5,NC_000005.10,179614178,179634784,minus,19,601035
9606,Homo sapiens,8729,0,live,GBF1,ARF1GEF,golgi brefeldin A resistant guanine nucleotide exchange factor 1,; Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1|BFA-resistant GEF 1,10q24.32,10,NC_000010.11,102245531,102382899,plus,41,603698
9606,Homo sapiens,54715,0,live,RBFOX1,"2BP1, A2BP1, FOX-1, FOX1, HRNBP1",RNA binding fox-1 homolog 1,"; RNA binding protein fox-1 homolog 1|RNA binding protein, fox-1 homolog 1|ataxin 2-binding protein 1|fox-1 homolog A|fox-1-like RNA-binding protein 1|hexaribonucleotide binding protein 1 isoform alpha|hexaribonucleotide binding protein 1 isoform beta|hexaribonucleotide-binding protein 1",16p13.3,16,NC_000016.10,5239752,7713343,plus,29,605104
9606,Homo sapiens,837,0,live,CASP4,"ICE(rel)II, ICEREL-II, ICH-2, Mih1, Mih1/TX, TX",caspase 4,"; caspase-4|CASP-4|ICE and Ced-3 homolog 2|ICE(rel)-II|apoptotic cysteine protease Mih1/TX|caspase 4, apoptosis-related cysteine peptidase|caspase 4, apoptosis-related cysteine protease|protease ICH-2|protease TX",11q22.3,11,NC_000011.10,104942866,104968596,minus,10,602664
9606,Homo sapiens,9188,0,live,DDX21,"GUA, GURDB, RH-II/GU, RH-II/GuA",DExD-box helicase 21,; nucleolar RNA helicase 2|DEAD (Asp-Glu-Ala-Asp) box helicase 21|DEAD (Asp-Glu-Ala-Asp) box polypeptide 21|DEAD box protein 21|DEAD-box helicase 21|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 21|Gu protein|RH II/Gu|RNA helicase II/Gu alpha|gu-alpha|nucleolar RNA helicase Gu|nucleolar RNA helicase II,10q22.1,10,NC_000010.11,68956131,68985069,plus,16,606357
9606,Homo sapiens,406885,0,live,MIRLET7C,"LET7C, MIRNLET7C, hsa-let-7c, let-7c",microRNA let-7c,,21q21.1,21,NC_000021.9,16539828,16539911,plus,1,612144
9606,Homo sapiens,91543,0,live,RSAD2,"2510004L01Rik, cig33, cig5, vig1",radical S-adenosyl methionine domain containing 2,"; radical S-adenosyl methionine domain-containing protein 2|cytomegalovirus-induced gene 5 protein|viperin|virus inhibitory protein, endoplasmic reticulum-associated, interferon-inducible",2p25.2,2,NC_000002.12,6865733,6898239,plus,7,607810
9606,Homo sapiens,1314,0,live,COPA,"AILJK, HEP-COP, alpha-COP",COPI coat complex subunit alpha,; coatomer subunit alpha|alpha coat protein|coatomer protein complex subunit alpha|proxenin|xenin,1q23.2,1,NC_000001.11,160288594,160343250,minus,33,601924
9606,Homo sapiens,3437,0,live,IFIT3,"CIG-49, GARG-49, IFI60, IFIT4, IRG2, ISG60, P60, RIG-G, cig41",interferon induced protein with tetratricopeptide repeats 3,; interferon-induced protein with tetratricopeptide repeats 3|CIG49|IFI-60K|IFIT-3|IFIT-4|ISG-60|interferon-induced 60 kDa protein|interferon-induced protein with tetratricopeptide repeats 4|retinoic acid-induced gene G protein,10q23.31,10,NC_000010.11,89327997,89340968,plus,4,604650
9606,Homo sapiens,22937,0,live,SCAP,,SREBF chaperone,; sterol regulatory element-binding protein cleavage-activating protein|SREBP cleavage-activating protein,3p21.31,3,NC_000003.12,47413681,47477126,minus,25,601510
9606,Homo sapiens,3429,0,live,IFI27,"FAM14D, ISG12, ISG12A, P27",interferon alpha inducible protein 27,"; interferon alpha-inducible protein 27, mitochondrial|2310061N23Rik|ISG12(a)|interferon alpha-induced 11.5 kDa protein|interferon-stimulated gene 12a protein",14q32.12,14,NC_000014.9,94110736,94116690,plus,6,600009
9606,Homo sapiens,378,0,live,ARF4,ARF2,ADP ribosylation factor 4,; ADP-ribosylation factor 4|ADP-ribosylation factor 2,3p14.3,3,NC_000003.12,57571363,57597344,minus,6,601177
9606,Homo sapiens,22931,0,live,RAB18,"RAB18LI1, WARBM3","RAB18, member RAS oncogene family",; ras-related protein Rab-18|RAB18 small GTPase,10p12.1,10,NC_000010.11,27504174,27542239,plus,8,602207
9606,Homo sapiens,4940,0,live,OAS3,"p100, p100OAS",2'-5'-oligoadenylate synthetase 3,"; 2'-5'-oligoadenylate synthase 3|(2-5')oligo(A) synthase 3|(2-5')oligo(A) synthetase 3|2'-5'-oligoadenylate synthetase 3, 100kDa|2'-5'oligoadenylate synthetase p100|2-5A synthase 3|2-5A synthetase 3|p100 OAS",12q24.13,12,NC_000012.12,112938463,112973251,plus,16,603351
9606,Homo sapiens,23,0,live,ABCF1,"ABC27, ABC50",ATP binding cassette subfamily F member 1,"; ATP-binding cassette sub-family F member 1|ATP-binding cassette 50 (TNF-alpha stimulated)|ATP-binding cassette, sub-family F (GCN20), member 1|TNF-alpha-stimulated ABC protein|TNFalpha-inducible ATP-binding protein",6p21.33,6,NC_000006.12,30571442,30591522,plus,25,603429
9606,Homo sapiens,4939,0,live,OAS2,,2'-5'-oligoadenylate synthetase 2,"; 2'-5'-oligoadenylate synthase 2|(2'-5')oligo(A) synthetase 2|2'-5'-oligoadenylate synthetase 2, 69/71kDa|2-5A synthase 2|p69 OAS / p71 OAS",12q24.13,12,NC_000012.12,112978466,113011723,plus,10,603350
9606,Homo sapiens,6141,0,live,RPL18,"DBA18, L18",ribosomal protein L18,; 60S ribosomal protein L18|large ribosomal subunit protein eL18,19q13.33,19,NC_000019.10,48615331,48619178,minus,7,604179
9606,Homo sapiens,9908,0,live,G3BP2,,G3BP stress granule assembly factor 2,; ras GTPase-activating protein-binding protein 2|G3BP-2|GAP SH3 domain-binding protein 2|GTPase activating protein (SH3 domain) binding protein 2|Ras-GTPase activating protein SH3 domain-binding protein 2,4q21.1,4,NC_000004.12,75642769,75724470,minus,17,
9606,Homo sapiens,11314,0,live,CD300A,"CLM-8, CMRF-35-H9, CMRF-35H, CMRF35-H, CMRF35-H9, CMRF35H, CMRF35H9, IGSF12, IRC1, IRC1/IRC2, IRC2, IRp60",CD300a molecule,; CMRF35-like molecule 8|CD300 antigen-like family member A|CD300a antigen|CMRF35H leukocyte immunoglobulin-like receptor|NK inhibitory receptor|immunoglobulin superfamily member 12|inhibitory receptor protein 60|leukocyte membrane antigen,17q25.1,17,NC_000017.11,74466373,74484798,plus,8,606790
9606,Homo sapiens,4076,0,live,CAPRIN1,"GPIAP1, GPIP137, GRIP137, M11S1, RNG105, p137GPI",cell cycle associated protein 1,; caprin-1|GPI-anchored membrane protein 1|GPI-anchored protein p137|GPI-p137|RNA granule protein 105|activation/proliferation-associated protein 1|caprin 1|cytoplasmic activation- and proliferation-associated protein 1|cytoplasmic activation/proliferation-associated protein-1|membrane component chromosome 11 surface marker 1,11p13,11,NC_000011.10,34051663,34102610,plus,19,601178
9606,Homo sapiens,23352,0,live,UBR4,"RBAF600, ZUBR1, p600",ubiquitin protein ligase E3 component n-recognin 4,; E3 ubiquitin-protein ligase UBR4|N-recognin-4|RING-type E3 ubiquitin transferase UBR4|retinoblastoma-associated factor 600-like protein|retinoblastoma-associated factor of 600 kDa|zinc finger UBR1-type protein 1,1p36.13,1,NC_000001.11,19074508,19214332,minus,108,609890
9606,Homo sapiens,57551,0,live,TAOK1,"KFC-B, MAP3K16, MARKK, PSK-2, PSK2, TAO1, hKFC-B, hTAOK1",TAO kinase 1,; serine/threonine-protein kinase TAO1|MARK Kinase|STE20-like kinase PSK2|kinase from chicken homolog B|microtubule affinity regulating kinase kinase|prostate-derived STE20-like kinase 2|prostate-derived sterile 20-like kinase 2|serine/threonine protein kinase TAO1 homolog|thousand and one amino acid protein 1|thousand and one amino acid protein kinase 1,17q11.2,17,NC_000017.11,29390925,29551904,plus,21,610266
9606,Homo sapiens,381,0,live,ARF5,,ADP ribosylation factor 5,; ADP-ribosylation factor 5,7q32.1,7,NC_000007.14,127588411,127591700,plus,6,103188
9606,Homo sapiens,10581,0,live,IFITM2,"1-8D, DSPA2c",interferon induced transmembrane protein 2,; interferon-induced transmembrane protein 2|dispanin subfamily A member 2c|interferon-inducible protein 1-8D,11p15.5,11,NC_000011.10,308107,309410,plus,2,605578
9606,Homo sapiens,23601,0,live,CLEC5A,"CLECSF5, MDL-1, MDL1",C-type lectin domain containing 5A,"; C-type lectin domain family 5 member A|C-type (calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 5|C-type lectin superfamily member 5|myeloid DAP12-associating lectin-1",7q34,7,NC_000007.14,141927356,141947009,minus,7,604987
9606,Homo sapiens,201595,0,live,STT3B,"CDG1X, SIMP, STT3-B",STT3 oligosaccharyltransferase complex catalytic subunit B,"; dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B|STT3, subunit of the oligosaccharyltransferase complex, homolog B|STT3B, catalytic subunit of the oligosaccharyltransferase complex|STT3B, subunit of the oligosaccharyltransferase complex (catalytic)|dolichyl-diphosphooligosaccharide protein glycotransferase|homolog of yeast STT3|oligosaccharyl transferase subunit STT3B|source of immunodominant MHC-associated peptides homolog",3p23,3,NC_000003.12,31532638,31637621,plus,18,608605
9606,Homo sapiens,55930,0,live,MYO5C,,myosin VC,; unconventional myosin-Vc|myosin 5C|myosin-Vc,15q21.2,15,NC_000015.10,52192318,52295804,minus,41,610022
9606,Homo sapiens,29959,0,live,NRBP1,"BCON3, MADM, MUDPNP, NRBP",nuclear receptor binding protein 1,; nuclear receptor-binding protein|multiple domain putative nuclear protein|myeloid leukemia factor 1 adaptor molecule,2p23.3,2,NC_000002.12,27427790,27442259,plus,20,606010
9606,Homo sapiens,55763,0,live,EXOC1,"BM-102, SEC3, SEC3L1, SEC3P",exocyst complex component 1,; exocyst complex component 1|SEC3-like 1|exocyst complex component Sec3,4q12,4,NC_000004.12,55853648,55905086,plus,21,607879
9606,Homo sapiens,81844,0,live,TRIM56,RNF109,tripartite motif containing 56,; E3 ubiquitin-protein ligase TRIM56|RING finger protein 109|RING-type E3 ubiquitin transferase TRIM56|tripartite motif-containing protein 56,7q22.1,7,NC_000007.14,101085424,101097967,plus,3,616996
9606,Homo sapiens,9382,0,live,COG1,"CDG2G, LDLB",component of oligomeric golgi complex 1,; conserved oligomeric Golgi complex subunit 1|COG complex subunit 1|conserved oligomeric Golgi complex protein 1|low density lipoprotein receptor defect B complementing,17q25.1,17,NC_000017.11,73193055,73208507,plus,14,606973
9606,Homo sapiens,55803,0,live,ADAP2,"CENTA2, HSA272195, cent-b",ArfGAP with dual PH domains 2,; arf-GAP with dual PH domain-containing protein 2|centaurin beta|centaurin-alpha 2 protein,17q11.2,17,NC_000017.11,30921736,30959398,plus,11,608635
9606,Homo sapiens,140691,0,live,TRIM69,"HSD-34, HSD34, RNF36, Trif",tripartite motif containing 69,; E3 ubiquitin-protein ligase TRIM69|RFP-like domain-containing protein trimless|RING-type E3 ubiquitin transferase TRIM69|ring finger protein 36,15q21.1,15,NC_000015.10,44736528,44767827,plus,7,616017
9606,Homo sapiens,55337,0,live,SHFL,"C19orf66, IRAV, RyDEN, SFL",shiftless antiviral inhibitor of ribosomal frameshifting,; shiftless antiviral inhibitor of ribosomal frameshifting protein|repressor of yield of DENV protein|Repressor of yield of Dengue virus|UPF0515 protein C19orf66|interferon-regulated antiviral|interferon-regulated antiviral protein|shiftless,19p13.2,19,NC_000019.10,10086119,10093249,plus,10,616808
9606,Homo sapiens,100313938,0,live,MIR548G,"MIRN548G, hsa-mir-548g",microRNA 548g,,4q31.22,4,NC_000004.12,147344629,147344717,minus,1,
